mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
34	34	99	99	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	286
34	34	99	99	1.0	0	0	6/8	1	2	1/4	1/4	1	-1	4	64	E4	4	281
34	34	99	99	3.0	0	0	6/8	1	1	3/4	1/2	3/2		3	69	A4	4	280
34	34	100	100	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	287
34	34	100	100	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	287
34	34	100	100	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		7	61	C#4	4	282
34	34	201/2	201/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	50	D3	3	288
34	34	201/2	201/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		6	54	F#3	3	288
34	34	201/2	201/2	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		2	62	D4	4	283
34	34	101	101	0.5	1/2	1/2	6/8	1	2	1/8	1/8	1		4	64	E4	4	284
34	34	203/2	203/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	289
34	34	203/2	203/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	54	F#3	3	289
34	34	203/2	203/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		0	60	C4	4	285
35	35	102	102	1.0	0	0	6/8	2	2	1/4	1/4	1		1	55	G3	3	302
35	35	102	102	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	297
35	35	102	102	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	290
35	35	103	103	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		1	55	G3	3	303
35	35	103	103	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	298
35	35	103	103	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	67	G4	4	293
35	35	207/2	207/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		1	55	G3	3	304
35	35	207/2	207/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	299
35	35	207/2	207/2	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		6	66	F#4	4	294
35	35	207/2	207/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		2	74	D5	5	291
35	35	104	104	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		5	59	B3	3	300
35	35	104	104	0.5	1/2	1/2	6/8	1	2	1/8	1/8	1		1	67	G4	4	295
35	35	209/2	209/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		1	55	G3	3	305
35	35	209/2	209/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	301
35	35	209/2	209/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		3	69	A4	4	296
35	35	209/2	209/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1	1	2	74	D5	5	292
36	36	105	105	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	314
36	36	105	105	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	314
36	36	105	105	1.0	0	0	6/8	1	2	1/4	1/4	1		1	67	G4	4	310
36	36	105	105	1.0	0	0	6/8	1	1	1/4	1/4	1	-1	2	74	D5	5	306
36	36	106	106	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	315
36	36	106	106	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	315
36	36	106	106	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	67	G4	4	311
36	36	106	106	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		2	74	D5	5	307
36	36	213/2	213/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	316
36	36	213/2	213/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-2	58	Bb3	3	316
36	36	213/2	213/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-3	63	Eb4	4	316
36	36	213/2	213/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		1	67	G4	4	312
36	36	213/2	213/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		1	79	G5	5	308
36	36	215/2	215/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	317
36	36	215/2	215/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	317
36	36	215/2	215/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-3	63	Eb4	4	317
36	36	215/2	215/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		1	67	G4	4	313
36	36	215/2	215/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		-3	75	Eb5	5	309
37	37	108	108	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	320
37	37	108	108	1.0	0	0	6/8	2	1	1/4	1/4	1		-2	58	Bb3	3	320
37	37	108	108	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	320
37	37	108	108	1.0	0	0	6/8	1	2	1/4	1/4	1		1	67	G4	4	319
37	37	108	108	3.0	0	0	6/8	1	1	3/4	1/2	3/2		2	74	D5	5	318
37	37	109	109	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	321
37	37	109	109	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	321
37	37	109	109	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	321
37	37	219/2	219/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	322
37	37	219/2	219/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-2	58	Bb3	3	322
37	37	219/2	219/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	67	G4	4	322
37	37	221/2	221/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	323
37	37	221/2	221/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-2	58	Bb3	3	323
37	37	221/2	221/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	323
38	38	111	111	1.0	0	0	6/8	2	1	1/4	1/4	1		-1	53	F3	3	330
38	38	111	111	1.0	0	0	6/8	2	1	1/4	1/4	1		-1	65	F4	4	330
38	38	111	111	1.0	0	0	6/8	1	2	1/4	1/4	1		3	69	A4	4	326
38	38	111	111	1.5	0	0	6/8	1	1	3/8	1/4	3/2		0	72	C5	5	324
38	38	112	112	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		-1	53	F3	3	331
38	38	112	112	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		0	60	C4	4	331
38	38	112	112	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		3	69	A4	4	327
38	38	225/2	225/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		-1	53	F3	3	332
38	38	225/2	225/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		5	59	B3	3	332
38	38	225/2	225/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		3	69	A4	4	328
38	38	225/2	225/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	325
38	38	227/2	227/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		-1	53	F3	3	333
38	38	227/2	227/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	333
38	38	227/2	227/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		3	69	A4	4	329
39	39	114	114	1.0	0	0	6/8	2	1	1/4	1/4	1		4	52	E3	3	341
39	39	114	114	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	341
39	39	114	114	1.0	0	0	6/8	1	2	1/4	1/4	1		8	68	G#4	4	337
39	39	114	114	1.5	0	0	6/8	1	1	3/8	1/4	3/2		4	76	E5	5	334
39	39	115	115	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	52	E3	3	342
39	39	115	115	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	64	E4	4	342
39	39	115	115	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		8	68	G#4	4	338
39	39	231/2	231/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	343
39	39	231/2	231/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	64	E4	4	343
39	39	231/2	231/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		3	69	A4	4	339
39	39	231/2	231/2	1.0	3/8	3/8	6/8	1	1	1/4	1/4	1		0	72	C5	5	335
39	39	233/2	233/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	344
39	39	233/2	233/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	344
39	39	233/2	233/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		3	69	A4	4	340
39	39	233/2	233/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		2	74	D5	5	336
40	40	117	117	1.0	0	0	6/8	2	1	1/4	1/4	1		3	57	A3	3	349
40	40	117	117	1.0	0	0	6/8	2	1	1/4	1/4	1		4	64	E4	4	349
40	40	117	117	1.5	0	0	6/8	1	2	3/8	1/4	3/2		0	72	C5	5	346
40	40	117	117	3.0	0	0	6/8	1	1	3/4	1/2	3/2		4	76	E5	5	345
40	40	118	118	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		3	57	A3	3	350
40	40	118	118	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	64	E4	4	350
40	40	237/2	237/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	351
40	40	237/2	237/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	60	C4	4	351
40	40	237/2	237/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		3	69	A4	4	347
40	40	239/2	239/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	352
40	40	239/2	239/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	352
40	40	239/2	239/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		5	71	B4	4	348
41	41	120	120	1.0	0	0	6/8	2	2	1/4	1/4	1		3	57	A3	3	367
41	41	120	120	1.0	0	0	6/8	2	1	1/4	1/4	1		4	64	E4	4	362
41	41	120	120	1.0	0	0	6/8	1	2	1/4	1/4	1		0	72	C5	5	358
41	41	120	120	1.0	0	0	6/8	1	1	1/4	1/4	1		6	78	F#5	5	353
41	41	121	121	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		3	57	A3	3	368
41	41	121	121	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	64	E4	4	363
41	41	121	121	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		0	72	C5	5	359
41	41	121	121	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		4	76	E5	5	354
41	41	243/2	243/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		3	57	A3	3	369
41	41	243/2	243/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		9	63	D#4	4	364
41	41	243/2	243/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		0	72	C5	5	360
41	41	243/2	243/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		6	78	F#5	5	355
41	41	122	122	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		4	64	E4	4	365
41	41	122	122	0.5	1/2	1/2	6/8	1	1	1/8	1/8	1		1	79	G5	5	356
41	41	245/2	245/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		3	57	A3	3	370
41	41	245/2	245/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	366
41	41	245/2	245/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		0	72	C5	5	361
41	41	245/2	245/2	0.5	5/8	5/8	6/8	1	1	1/8	1/8	1		3	81	A5	5	357
42	42	123	123	1.0	0	0	6/8	2	2	1/4	1/4	1		0	60	C4	4	382
42	42	123	123	1.0	0	0	6/8	2	1	1/4	1/4	1		6	66	F#4	4	377
42	42	123	123	1.0	0	0	6/8	1	2	1/4	1/4	1		3	69	A4	4	372
42	42	123	123	3.0	0	0	6/8	1	1	3/4	1/2	3/2		2	74	D5	5	371
42	42	124	124	0.5	1/4	1/4	6/8	2	2	1/8	1/8	1		0	60	C4	4	383
42	42	124	124	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	378
42	42	124	124	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		6	66	F#4	4	373
42	42	249/2	249/2	1.0	3/8	3/8	6/8	2	2	1/4	1/4	1		0	60	C4	4	384
42	42	249/2	249/2	0.5	3/8	3/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	379
42	42	249/2	249/2	0.5	3/8	3/8	6/8	1	2	1/8	1/8	1		6	66	F#4	4	374
42	42	125	125	0.5	1/2	1/2	6/8	2	1	1/8	1/8	1		4	64	E4	4	380
42	42	125	125	0.5	1/2	1/2	6/8	1	2	1/8	1/8	1		1	67	G4	4	375
42	42	251/2	251/2	0.5	5/8	5/8	6/8	2	2	1/8	1/8	1		0	60	C4	4	385
42	42	251/2	251/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	66	F#4	4	381
42	42	251/2	251/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		3	69	A4	4	376
43	43	126	126	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	394
43	43	126	126	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	394
43	43	126	126	1.0	0	0	6/8	1	2	1/4	1/4	1		1	67	G4	4	390
43	43	126	126	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	386
43	43	127	127	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	395
43	43	127	127	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	395
43	43	127	127	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	67	G4	4	391
43	43	255/2	255/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	60	C4	4	396
43	43	255/2	255/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	64	E4	4	396
43	43	255/2	255/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		1	67	G4	4	392
43	43	255/2	255/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		4	76	E5	5	387
43	43	511/4	511/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	78	F#5	5	388
43	43	128	128	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		1	79	G5	5	389
43	43	257/2	257/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	60	C4	4	397
43	43	257/2	257/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	64	E4	4	397
43	43	257/2	257/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1	1	1	67	G4	4	393
44	44	129	129	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	404
44	44	129	129	1.0	0	0	6/8	2	1	1/4	1/4	1		2	62	D4	4	404
44	44	129	129	1.5	0	0	6/8	1	2	3/8	1/4	3/2	-1	1	67	G4	4	400
44	44	129	129	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	74	D5	5	398
44	44	130	130	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	405
44	44	130	130	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	62	D4	4	405
44	44	261/2	261/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	406
44	44	261/2	261/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	62	D4	4	406
44	44	261/2	261/2	0.25	3/8	3/8	6/8	1	2	1/16	1/16	1		4	64	E4	4	401
44	44	261/2	261/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		0	72	C5	5	399
44	44	523/4	523/4	0.25	7/16	7/16	6/8	1	2	1/16	1/16	1		6	66	F#4	4	402
44	44	131	131	1.0	1/2	1/2	6/8	1	2	1/4	1/4	1		1	67	G4	4	403
44	44	263/2	263/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	407
44	44	263/2	263/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	62	D4	4	407
45	45	132	132	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	414
45	45	132	132	1.0	0	0	6/8	2	1	1/4	1/4	1		5	59	B3	3	414
45	45	132	132	3.0	0	0	6/8	1	2	3/4	1/2	3/2	1	2	62	D4	4	413
45	45	132	132	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	71	B4	4	408
45	45	133	133	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	415
45	45	133	133	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	59	B3	3	415
45	45	267/2	267/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		6	54	F#3	3	416
45	45	267/2	267/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	57	A3	3	416
45	45	267/2	267/2	0.16666666666666666	3/8	3/8	6/8	1	1	1/24	1/16	2/3		3	69	A4	4	409
45	45	401/3	401/3	0.16666666666666666	5/12	5/12	6/8	1	1	1/24	1/16	2/3		5	71	B4	4	410
45	45	803/6	803/6	0.16666666666666666	11/24	11/24	6/8	1	1	1/24	1/16	2/3		7	73	C#5	5	411
45	45	134	134	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		2	74	D5	5	412
45	45	269/2	269/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	54	F#3	3	417
45	45	269/2	269/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	57	A3	3	417
46	46	135	135	1.0	0	0	6/8	2	1	1/4	1/4	1		4	52	E3	3	425
46	46	135	135	1.0	0	0	6/8	2	1	1/4	1/4	1		1	55	G3	3	425
46	46	135	135	1.5	0	0	6/8	1	2	3/8	1/4	3/2	-1	2	62	D4	4	420
46	46	135	135	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	69	A4	4	418
46	46	136	136	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	52	E3	3	426
46	46	136	136	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	55	G3	3	426
46	46	273/2	273/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	427
46	46	273/2	273/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		1	55	G3	3	427
46	46	273/2	273/2	0.16666666666666666	3/8	3/8	6/8	1	2	1/24	1/16	2/3		3	57	A3	3	421
46	46	273/2	273/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		1	67	G4	4	419
46	46	410/3	410/3	0.16666666666666666	5/12	5/12	6/8	1	2	1/24	1/16	2/3		5	59	B3	3	422
46	46	821/6	821/6	0.16666666666666666	11/24	11/24	6/8	1	2	1/24	1/16	2/3		7	61	C#4	4	423
46	46	137	137	1.0	1/2	1/2	6/8	1	2	1/4	1/4	1		2	62	D4	4	424
46	46	275/2	275/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	428
46	46	275/2	275/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		1	55	G3	3	428
47	47	138	138	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	435
47	47	138	138	1.0	0	0	6/8	2	1	1/4	1/4	1		6	54	F#3	3	435
47	47	138	138	1.5	0	0	6/8	1	2	3/8	1/4	3/2		3	57	A3	3	433
47	47	138	138	1.5	0	0	6/8	1	1	3/8	1/4	3/2		6	66	F#4	4	429
47	47	139	139	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	436
47	47	139	139	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		6	54	F#3	3	436
47	47	279/2	279/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	48	C3	3	437
47	47	279/2	279/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		4	52	E3	3	437
47	47	279/2	279/2	1.5	3/8	3/8	6/8	1	2	3/8	1/4	3/2	1	1	55	G3	3	434
47	47	279/2	279/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		4	64	E4	4	430
47	47	559/4	559/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	66	F#4	4	431
47	47	140	140	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		1	67	G4	4	432
47	47	281/2	281/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		0	48	C3	3	438
47	47	281/2	281/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		4	52	E3	3	438
48	48	141	141	1.0	0	0	6/8	2	1	1/4	1/4	1		5	47	B2	2	445
48	48	141	141	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	445
48	48	141	141	1.5	0	0	6/8	1	2	3/8	1/4	3/2	-1	1	55	G3	3	441
48	48	141	141	1.5	0	0	6/8	1	1	3/8	1/4	3/2		2	62	D4	4	439
48	48	142	142	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	47	B2	2	446
48	48	142	142	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	446
48	48	285/2	285/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		3	45	A2	2	447
48	48	285/2	285/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		2	50	D3	3	447
48	48	285/2	285/2	0.25	3/8	3/8	6/8	1	2	1/16	1/16	1		4	52	E3	3	442
48	48	285/2	285/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		0	60	C4	4	440
48	48	571/4	571/4	0.25	7/16	7/16	6/8	1	2	1/16	1/16	1		6	54	F#3	3	443
48	48	143	143	1.0	1/2	1/2	6/8	1	2	1/4	1/4	1	1	1	55	G3	3	444
48	48	287/2	287/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		3	45	A2	2	448
48	48	287/2	287/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		2	50	D3	3	448
49	49	144	144	1.0	0	0	6/8	2	1	1/4	1/4	1		1	43	G2	2	456
49	49	144	144	1.0	0	0	6/8	2	1	1/4	1/4	1		2	50	D3	3	456
49	49	144	144	1.5	0	0	6/8	1	2	3/8	1/4	3/2	-1	1	55	G3	3	453
49	49	144	144	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	449
49	49	145	145	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		1	43	G2	2	457
49	49	145	145	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		2	50	D3	3	457
49	49	291/2	291/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	36	C2	2	458
49	49	291/2	291/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		0	48	C3	3	458
49	49	291/2	291/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	454
49	49	291/2	291/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		3	57	A3	3	450
49	49	583/4	583/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		5	59	B3	3	451
49	49	146	146	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		0	60	C4	4	452
49	49	293/2	293/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		6	42	F#2	2	459
49	49	293/2	293/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	455
49	49	293/2	293/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		3	57	A3	3	455
50	50	147	147	1.0	0	0	6/8	2	1	1/4	1/4	1		5	35	B1	1	466
50	50	147	147	1.0	0	0	6/8	2	1	1/4	1/4	1		5	47	B2	2	466
50	50	147	147	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	462
50	50	147	147	1.0	0	0	6/8	1	2	1/4	1/4	1		1	55	G3	3	462
50	50	147	147	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	460
50	50	148	148	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	35	B1	1	467
50	50	148	148	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		5	47	B2	2	467
50	50	148	148	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	463
50	50	148	148	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		1	55	G3	3	463
50	50	297/2	297/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		5	35	B1	1	468
50	50	297/2	297/2	1.0	3/8	3/8	6/8	2	1	1/4	1/4	1		5	47	B2	2	468
50	50	297/2	297/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		9	51	D#3	3	464
50	50	297/2	297/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		6	54	F#3	3	464
50	50	297/2	297/2	1.5	3/8	3/8	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	461
50	50	299/2	299/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	35	B1	1	469
50	50	299/2	299/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	47	B2	2	469
50	50	299/2	299/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		9	51	D#3	3	465
50	50	299/2	299/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		6	54	F#3	3	465
51	51	150	150	1.5	0	0	6/8	2	1	3/8	1/4	3/2		4	40	E2	2	478
51	51	150	150	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	474
51	51	150	150	1.5	0	0	6/8	1	1	3/8	1/4	3/2		8	56	G#3	3	470
51	51	150	150	1.5	0	0	6/8	1	1	3/8	1/4	3/2		5	59	B3	3	470
51	51	151	151	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	475
51	51	303/2	303/2	1.0	3/8	3/8	6/8	1	2	1/4	1/4	1		4	52	E3	3	476
51	51	303/2	303/2	0.25	3/8	3/8	6/8	1	1	1/16	1/16	1		8	56	G#3	3	471
51	51	303/2	303/2	1.5	3/8	3/8	6/8	2	1	3/8	1/4	3/2	1	4	76	E5	5	479
51	51	607/4	607/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		6	54	F#3	3	472
51	51	607/4	607/4	0.25	7/16	7/16	6/8	1	1	1/16	1/16	1		3	57	A3	3	472
51	51	152	152	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		8	56	G#3	3	473
51	51	152	152	1.0	1/2	1/2	6/8	1	1	1/4	1/4	1		5	59	B3	3	473
51	51	305/2	305/2	0.5	5/8	5/8	6/8	1	2	1/8	1/8	1		4	52	E3	3	477
52	52	153	153	1.0	0	0	6/8	1	2	1/4	1/4	1		4	52	E3	3	484
52	52	153	153	1.5	0	0	6/8	1	1	3/8	1/4	3/2		6	54	F#3	3	480
52	52	153	153	1.5	0	0	6/8	1	1	3/8	1/4	3/2		3	57	A3	3	480
52	52	153	153	1.5	0	0	6/8	1	1	3/8	1/4	3/2		0	60	C4	4	480
52	52	153	153	1.0	0	0	6/8	2	1	1/4	1/4	1	-1	4	76	E5	5	489
52	52	154	154	0.5	1/4	1/4	6/8	1	2	1/8	1/8	1		4	52	E3	3	485
52	52	154	154	0.5	1/4	1/4	6/8	2	1	1/8	1/8	1		4	76	E5	5	490
