mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
35	35	207/2	207/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		2	62	D4	4	458
35	35	207/2	207/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		5	71	B4	4	458
35	35	415/4	415/4	0.25	7/16	7/16	6/8	2	1	1/16	1/16	1		5	59	B3	3	466
35	35	104	104	0.25	1/2	1/2	6/8	2	1	1/16	1/16	1		6	54	F#3	3	467
35	35	417/4	417/4	0.25	9/16	9/16	6/8	2	1	1/16	1/16	1		2	50	D3	3	468
35	35	209/2	209/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	47	B2	2	469
36	36	105	105	1.5	0	0	6/8	2	2	3/8	1/4	3/2		5	35	B1	1	486
36	36	105	105	0.25	0	0	6/8	2	1	1/16	1/16	1		2	38	D2	2	475
36	36	105	105	0.5	0	0	6/8	1	1	1/8	1/8	1		6	54	F#3	3	471
36	36	105	105	0.5	0	0	6/8	1	1	1/8	1/8	1		5	59	B3	3	471
36	36	421/4	421/4	0.25	1/16	1/16	6/8	2	1	1/16	1/16	1		5	47	B2	2	476
36	36	211/2	211/2	0.25	1/8	1/8	6/8	2	1	1/16	1/16	1		4	40	E2	2	477
36	36	211/2	211/2	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		1	55	G3	3	472
36	36	211/2	211/2	0.5	1/8	1/8	6/8	1	1	1/8	1/8	1		7	61	C#4	4	472
36	36	423/4	423/4	0.25	3/16	3/16	6/8	2	1	1/16	1/16	1		5	47	B2	2	478
36	36	106	106	0.25	1/4	1/4	6/8	2	1	1/16	1/16	1		7	37	C#2	2	479
36	36	106	106	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		4	52	E3	3	473
36	36	106	106	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		10	58	A#3	3	473
36	36	425/4	425/4	0.25	5/16	5/16	6/8	2	1	1/16	1/16	1		5	47	B2	2	480
36	36	213/2	213/2	0.25	3/8	3/8	6/8	2	1	1/16	1/16	1		5	35	B1	1	481
36	36	213/2	213/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		2	50	D3	3	474
36	36	213/2	213/2	0.5	3/8	3/8	6/8	1	1	1/8	1/8	1		5	59	B3	3	474
36	36	427/4	427/4	0.25	7/16	7/16	6/8	2	1	1/16	1/16	1		5	47	B2	2	482
36	36	107	107	0.25	1/2	1/2	6/8	2	1	1/16	1/16	1		6	42	F#2	2	483
36	36	429/4	429/4	0.25	9/16	9/16	6/8	2	1	1/16	1/16	1		2	38	D2	2	484
36	36	215/2	215/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	35	B1	1	485
37	37	108	108	0.25	0	0	6/8	1	1	1/16	1/16	1		5	59	B3	3	487
37	37	433/4	433/4	0.25	1/16	1/16	6/8	1	1	1/16	1/16	1		5	71	B4	4	488
37	37	217/2	217/2	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		6	66	F#4	4	489
37	37	435/4	435/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		2	62	D4	4	490
37	37	109	109	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		5	59	B3	3	491
37	37	219/2	219/2	0.25	3/8	3/8	6/8	2	1	1/16	1/16	1		5	71	B4	4	492
37	37	439/4	439/4	0.25	7/16	7/16	6/8	2	1	1/16	1/16	1		5	83	B5	5	493
37	37	110	110	0.25	1/2	1/2	6/8	2	1	1/16	1/16	1		6	78	F#5	5	494
37	37	441/4	441/4	0.25	9/16	9/16	6/8	2	1	1/16	1/16	1		2	74	D5	5	495
37	37	221/2	221/2	0.5	5/8	5/8	6/8	2	1	1/8	1/8	1		5	71	B4	4	496
38	38	111	111	0.25	0	0	6/8	1	1	1/16	1/16	1		5	83	B5	5	497
38	38	445/4	445/4	0.25	1/16	1/16	6/8	1	1	1/16	1/16	1		5	95	B6	6	498
38	38	223/2	223/2	0.25	1/8	1/8	6/8	1	1	1/16	1/16	1		6	90	F#6	6	499
38	38	447/4	447/4	0.25	3/16	3/16	6/8	1	1	1/16	1/16	1		2	86	D6	6	500
38	38	112	112	0.5	1/4	1/4	6/8	1	1	1/8	1/8	1		5	83	B5	5	501
